,description,weight,sodium na,total C18:2,total energy,total starches,potassium k,zinc zn,triglycerides,total B-carotene,iodine i,total iron,total vitamin b6,cobalamin,total protein,total vitamin b1,total aqua,total pufa,total vitamin d,vitamin a,total sugars,total dietary folate,total fiber,total saccharide,L-ascorbic acid,total phosphorus p,total cholesteryl alcohol,vitamin g,alpha-linolenic acid,total vitamin e,total selenium se,total calcium,nicotinic acid
79,"Bread, Soy & Linseed, Vogel's & Burgen",100.0,450.73711077224004,0.9540009117784851,937.0242802485277,23.7312809634785,307.7280863970422,3.708235279810175,5.255251253098258,94.17393189987709,26.966722654784764,1.0825724767683806,0.8154332320643267,3.567872022992328,6.96368414053927,0.7910242053041963,53.452806778966135,4.48459845976918,3.6015295626426904,30.3408987976533,9.55325585624779,499.4528738710569,9.518138547339628,41.62875459198497,7.65766841812836,178.01214990963976,8.102946264473161,0.3667138024931225,2.216916897994604,2.748414885316798,3.6916221007069896,130.84463888388916,2.764738057265383
2097,"Courgette, green, unpeeled, raw",100.0,16.80225144517476,4.144212999444453,65.90172664214731,1.7062296625738373,269.6586882584796,1.6676642884310255,8.672700915152772,329.63682490325516,53.32650410364925,2.941860332541136,2.6010351614800125,7.7200672389947504,3.1813856872879116,0.6120284253081423,93.18711905717174,1.4659648746222635,0.5539531659414475,162.68095048287856,2.796971294549424,12.863237298731203,1.6348440529912884,11.717315875985399,10.99139474801302,52.01393279876829,8.244002377452079,0.6729325625552617,1.1564097355618546,1.5041492937447516,26.57772595892496,14.407912748143866,5.671891914002158
866,"Burger, hamburger, McDonald's",100.0,165.35101715387287,,911.3429171760046,18.78666290751508,219.07006766083302,2.3383781558320935,2.1007191860063426,224.18468006822724,30.314756444657487,1.137920435358331,0.5220799920855405,2.816670969072649,9.108439959075978,0.8072745040855628,25.430745986152882,4.680256471319009,0.0878966816273543,81.19840108442467,12.429156324397082,6.721992024678017,0.5595256632207288,19.69732860397676,1.0470321190616814,110.84602193399807,40.23964822803904,0.008671521664600848,,1.964857845626621,16.729156019566933,22.207588573492927,3.352239582872166
16,"Biscuit, Dark Chocolate, Digestive, Arnott's",100.0,54.05594930611926,2.4758543891010603,2087.0622024622585,35.977401140771406,264.3946352733474,1.9835378935469694,16.862778752862567,131.31250458464788,51.54624789347558,6.6521031589151365,2.2817184302500264,5.118522761555796,2.600985376761111,0.0062745197998760605,10.634795060059616,3.6824196722919353,1.8558925248224498,301.90781412729297,29.675787018135537,90.7986078711659,1.9729606797162837,57.30968918514564,1.0730728714831568,155.50181783855024,39.36644016057572,0.3219009469655841,0.17562756882427724,3.2573394706584042,33.64123305656007,34.5016854512685,2.93273628621846
1442,"Lamb, hindquarter rump, separable lean, fast-roasted",100.0,260.66450640253294,2.3326932897094643,601.0220028853887,8.637513449460828,318.6126608579642,5.317537752800528,9.019832517621943,4.725592593062633,15.252898883868593,0.8732375058215777,0.2795121832699293,5.646613152859064,22.702488802831738,0.909187794200582,65.40032351077386,5.116880419066815,2.482300672179242,68.0151537355672,1.1960435576685757,4.9088251934663845,1.0321404381391868,14.644766773928799,8.546529429799195,192.83432734168213,77.33217060119095,0.9861395368537957,1.5005516063293978,0.5413549509327191,20.723244413695816,18.723633581269027,8.62644336898202
940,"Pie, mince, family size",100.0,475.1305545781937,0.7078663580134759,900.6205403743795,24.354598833138787,135.59321654227074,0.1323849661587546,20.167340006607997,73.35759803271391,16.63417007325684,5.095644670086358,2.447904734581281,2.1658453353983402,6.690544526731246,0.6174476883875787,59.28085418681066,2.293510460667907,1.4400680187552883,49.30619122709908,1.3757167775341732,10.060063296201832,3.601519556932975,23.614628872098525,10.897274489258335,39.13179010747295,41.02542603331361,1.2407791451434305,,2.697475527497634,21.00901674598385,13.260646609445491,3.151096823865588
51,"Biscuit, with cream filling",100.0,419.30334908905513,,1977.7463854676746,29.896123169373446,126.16398822478554,1.8768092719049265,3.296426947648314,20.527041207293603,5.218900495940956,1.6557212203774365,0.9153060751305393,4.468852314585303,8.946202679729838,0.6899424108450686,7.809023586974121,0.7015245826304353,0.26059971775668417,236.54806096720486,19.151205709849613,1.3538708727470254,0.060314297138057915,65.58745585540004,16.46252253565644,68.013681141236,9.787030220639174,1.1134646687702734,,1.3666644031252888,23.680854221137274,39.78133399251201,1.3034350892592468
1551,"Sausage, beef, pan fried, with no added fat",100.0,663.2434170536861,0.7535908054183282,980.9437457840197,5.260581986971571,299.72431604860844,0.39450014436929487,30.93095768828121,96.81399803520857,38.65185193274737,1.0351631262376852,2.1266276744739034,2.109368329448649,19.557221819315096,0.3095326945245477,63.06873637059456,2.72224384417241,1.4758218861414432,24.74389603022222,0.06453908244738564,53.14720427848159,6.101146072381772,13.287002042961442,14.338091474691442,163.73486177591522,52.75824057687523,0.7896877105001885,0.030186414690893573,2.164028631005537,6.869842704441517,27.933820087483532,7.926032879014061
858,"Burger, Quarter Pounder with cheese, McDonald's",100.0,543.10084702458,,977.5363205728993,4.601796288748659,173.79006538408606,4.472541396618863,5.98471618012122,20.541878309552587,38.506158760330244,2.3371437393356054,0.40539363558909636,6.409840472446587,22.161905954854966,0.20995893827147438,56.4062502589349,4.236939724130946,2.011124207868817,287.83247616809234,8.847921302046409,11.64760585285929,2.3335741202463307,19.117335536245367,7.037499817712147,185.39143637295007,40.62923472354981,0.2339785583930252,,2.5782489096511614,8.308655287530303,120.86557926868238,5.980265983606792
475,"Coco Pops, Kellogg's, fortified",100.0,566.4115636927204,1.673802262534806,1563.0376796029252,50.00056277534929,122.11205134910986,5.265887684111707,0.6809903261482975,152.44479531771037,7.907937793723778,12.911460991760656,1.7984406707831149,0.6418130300507884,6.3914910072000755,0.3621000927034661,13.46198201345063,0.12817025108309915,0.19968910086993127,214.09753081374234,34.52431940352519,665.7666498888913,2.4266324617625328,81.40037745118076,40.05975753081681,59.307560880458155,13.579196246099263,0.9458369476285176,0.7350898560184713,1.2067058369413581,41.983230289765906,324.581931137413,19.039396751293015
2192,"Potato, fries, chunky cut, frozen, precooked in canola oil, baked",100.0,85.73483239961799,,728.539609988391,36.690481247014006,516.6017877878309,0.023065988373533908,3.984139630034009,39.425557770157894,5.0009264307457455,0.934620882159842,0.7398863349611088,0.41970696220801834,11.099581635304272,0.39188539451710813,51.69263907059199,1.6020469081274893,0.40998673133086566,33.335681446670485,3.443391948439347,11.659544430174435,8.631570211731216,36.80481866635683,7.558740253556283,143.19813792191752,5.491736924011782,1.6231899051628156,,1.4403816030138858,45.53365323125849,12.362012213928441,1.6103135675100124
315,"Coffee beverage, mochaccino, double shot & milk trim 0.5% fat, 300 mL, cafe variety",100.0,418.7596650275045,8.616074663990801,36.086546224107266,2.1873736854858015,358.33558358743574,0.9322934861192336,14.04377457992353,6.720252368571879,45.527237680679555,3.174765992506595,0.23978766292160297,0.5240149512021818,6.653325229028434,0.2568053689682065,74.39461803447055,0.6873405191275528,2.5930860329432224,48.792590270892575,2.3154200535224243,13.49216215481247,0.877904679227418,1.937854809928599,15.499701861511616,120.39560299395016,25.485453742414567,0.8938873265533926,1.526456269622728,0.7244570005633549,1.3962643848578016,117.51108708408401,0.4761373094202491
2092,"Chilli bean, canned in chilli sauce, undrained",100.0,319.2512382973698,3.6534324749329343,451.53767553964764,5.72297565864749,407.50501467004113,0.20867325863457453,5.00846982086494,248.03077623304807,58.213244910772445,2.5499412106074457,0.6172994204844177,0.36205717183995634,10.267641254882816,0.39258058598447554,88.41373631418513,6.612975853743284,1.9007073124546587,114.36603355613647,9.520328186496247,80.08143864198189,8.631712243509615,22.489186841124457,2.3731047820835105,76.47914314450782,6.479862445903785,0.005574905346867984,0.9047247106907279,0.5066217057625736,8.951442182778676,66.19365316619984,0.21190149885525456
2212,"Pumpkin, flesh, Whangaparaoa crown, fresh, baked with oil",100.0,268.9146222942187,0.17702611080200206,223.88093513885423,2.9345364252119888,613.6094245771792,0.9026323370159858,5.939514601002708,2073.2258291806393,8.348453732667835,1.119532787260022,0.9920829009169791,1.5185693282821013,7.027310113760501,0.036669480082219916,77.30539548156916,3.452833661151277,0.8683978486242382,239.98683360184862,6.993027354446639,22.485383099761783,8.056233587207679,14.45142248081519,16.81693913783249,32.19416072986866,16.642753623759255,0.014908934382576261,0.43963069630149376,1.940667731955128,8.500639719912678,83.80757446405474,3.4981611376925263
1275,"Pineapple, flesh, raw",100.0,167.13271245195153,,108.7006174494725,3.3471382901828077,207.03948772799708,1.3039509585749047,8.651958635405403,94.081658002126,34.880095010300195,1.4052566079306015,0.20898489026605335,2.3480671800316517,2.07847866913582,1.2228881520252775,90.02306791661664,0.6207969949951854,2.5949834611772116,269.247362028359,10.04752043389933,1.9429600485511433,1.4001523262855309,12.625306845584186,20.71043369352087,56.41235868495233,7.540625709581925,0.3758979755262732,,1.7745667495943171,12.66810400228263,19.38474892753401,3.7515063998107303
493,"Puffed Wheat, Sanitarium",100.0,73.29519788464836,,1547.5969637377957,82.70784469609896,334.859922021226,0.0658145840112132,7.14314244520023,44.75086790301718,1.7108227084321224,3.5141471166434117,1.6418428213366436,0.13868445960976886,10.489408065253503,0.9832476852479968,12.79826319409945,4.793712748464672,1.2779130529544516,29.69693962680291,13.713858839827262,41.15662878836516,7.571594493239395,75.85665137580706,8.449109803519539,237.65190903587552,13.736537905408705,0.3539464300371447,,4.372288059756088,19.47648740639333,18.32104064747245,1.1431740506091126
725,"Dessert, vanilla, 99% fat free, frozen, Weight Watchers",100.0,74.19920582899087,2.2999403762436774,247.07992630547136,0.8583293659151213,203.4661434066427,0.10750137725089604,11.422349529412573,21.42785085259247,0.7371402177940496,2.576281704760096,0.29675788199013264,4.769065369967034,4.475104410413003,1.1723141662162941,60.92499839623206,0.8490630525493748,3.310028053442201,70.0350182885298,9.921184750410086,44.88967516754339,3.979847748652434,12.62167648080831,2.5995214011840853,77.9307451006823,5.179187021780645,0.5986964540707203,2.1589938422167547,0.4593705390646859,12.688026356142942,133.45501522904098,1.8615795806871644
1262,"Pear, flesh & skin, raw",100.0,296.81160655550747,,98.1451161324141,8.441939817070143,43.21654436173324,1.7862012493017951,3.3297462675748846,74.56122443175963,46.595656269891954,2.276753734629874,0.33391402230087874,4.760817870122077,7.968188971799868,0.24163477512442919,92.29539463497552,2.2579275866076993,1.9513752620009353,91.3479078698417,10.292264636123605,49.11592721207074,0.02967843694888872,18.02404528017412,2.133785699899498,56.01743118449718,16.35342994629611,0.9943558232328565,,0.01192635615134427,16.57825991471792,30.071606693657294,1.647958720328808
2034,"Brussels sprout, steamed",100.0,243.8278222257832,1.4740780390360417,342.6793009947131,3.8618120423247575,396.0500662988313,1.8783296778491652,4.551943110538076,9.141482441053462,10.636288752090659,0.0689361707875693,1.5639864976074371,4.260699398346497,6.8626787555063675,2.4656567063079087,72.8472121078225,8.60066254290986,2.5593896413198856,55.195356815885056,0.7165245982298378,17.50793109431196,1.3682065551905382,27.29694718097429,1.0246652505930864,8.558937453815943,9.226391830774649,1.1969644030988693,0.3424876417317032,0.7445184950435855,1.5239037180736394,65.6621790291405,0.9230200534555578
1487,"Tongue, beef & sheep, canned",100.0,1233.067789681747,,1016.8797452439082,0.5282508623224741,34.57855414063086,3.081090912261197,17.123127977060804,18.59856319494499,55.74091023662687,4.41080259621043,1.1328977499042414,4.584956930239219,13.51552083885851,0.23609505727283034,70.4800714676956,8.116381567849938,1.596504118690706,246.43575403866143,3.049224289213182,24.791682505816,1.884574464331932,0.28094152295460656,2.8718547800035896,154.31494846933145,129.15795689410237,0.5894672671983083,,2.398872515733941,7.526375636654233,24.348269174429227,4.760588485856976
369,"Juice, orange, sweetened, ready to drink, composite, fortified vitamin C",100.0,65.930437924513,2.9458385453634945,185.42725120820634,2.9389719500503064,199.16927957450994,0.23143363407417017,9.910035543466728,65.22375514838384,9.611914651090185,2.0829321718610045,0.4583329925250143,1.6217092928289765,0.2666772193944683,0.9444942843646151,79.64474501770933,0.05741911949674522,0.9633555759409116,9.73865562711181,12.286555206182886,10.262448922541846,1.239436552377504,14.686759652920058,34.48783805983033,56.815431136823705,8.746338230473578,1.1351453044930724,0.8145415071084846,1.4789265115075327,3.5903489797852712,32.077067544049456,7.408406023341001
1711,"Dip, sour cream, assorted flavours, 30% fat, La Bonne",100.0,394.6339848635348,,1131.0108043072432,1.2317685358399109,131.93549593934026,0.10046707405913546,23.25338205250434,134.00957223393053,36.576441317385395,0.09400787723651802,0.23634843772102124,7.594212963459348,5.775812649224873,1.025209717409157,68.55058808085043,1.8159570507090903,0.6041206798023868,279.45651752222597,19.077650173513945,2.108666747384292,4.206013581025559,4.710644939123792,14.858099896221853,1.2383135492497743,67.2881065889631,0.16315426754587398,,0.17503513592257147,10.130117735469796,26.86395271619546,2.5905144661943416
2080,"Cauliflower, fresh, raw",100.0,54.431855534613575,2.4609510769894767,85.60014899284305,7.275584180549922,402.1321396240174,1.855127702743062,3.2172144094495825,7.223889783142515,52.605006524855625,2.062068946536451,0.44987902035409677,1.7289870724524377,1.4694844092694204,0.7566049051705306,86.39032162204695,0.13993504112077193,1.022630684695982,145.3300820375304,1.0418655248001276,8.825604134811329,2.7066078071602946,5.035369870031124,33.837153183465006,60.53138622424703,9.4459716303126,0.8520886290182497,1.105199026101026,1.7473712859909136,17.899002751337417,10.92171095568636,4.949581231338153
1548,"Sausage, beef, grilled, with no added fat",100.0,729.4291162174352,0.5899104125335773,1157.136473803949,12.287518095494601,206.5919478053443,1.6525449955351892,29.272721968988876,34.308213031899584,56.48724555452753,2.4198545304197165,1.8960927602528295,4.811197411265773,14.234130961956277,0.2229693529079554,59.92772712351057,5.4128019612317875,0.6696305660307367,40.41294817718139,9.931374595979872,15.599017477370259,1.8321244434389474,7.73934689471651,8.756316582220672,127.1175096184898,29.997222049796804,0.35286309073508415,0.535085240978517,1.3788315353658236,18.615671225882124,9.168326448905756,2.8704267439171662
1113,"Tarakihi, flesh, baked",100.0,46.04890214772938,1.2248893592980852,487.026745889215,1.9603965540382335,557.931977803486,1.1646760213634861,12.102346525595516,112.69526053458186,96.78836527818055,0.48325659428574663,1.6663531530908662,0.7178216430802166,29.726392642628788,1.8444640516347872,88.91489788004839,2.822970096146756,11.977859288889931,51.920439378395464,2.2086375995280454,40.13058766810754,0.36145020918377924,6.974726952198359,8.136961531418228,301.2347934794671,90.74470429069294,0.9808064297190053,0.6637472828272929,1.6928843072547795,49.32480203733631,29.774474367546098,1.4960309981953657
1344,"Beef, hindquarter rump steak, separable lean, fast-fried",100.0,109.96858130464076,7.055591395780479,679.8036693229557,2.2758773919431903,441.8112183919002,4.259462411675159,6.9621099061603395,32.89569808137006,44.445577959235656,2.9536643762289017,0.9876977749182017,0.3843638017974427,30.86388839890364,0.06203965050878836,63.26785799588954,0.12263467563464653,0.8977164050626507,69.62842436828535,8.333471988367993,24.319851327034332,1.8897052020313976,0.9102068471128292,0.3491901673411129,239.63218549557016,62.196213467888555,0.9114139614072159,0.5904805176776584,3.775383768685346,1.6945443992389806,20.49147609764077,8.24273029529682
1645,"Nut, mixed, salted",100.0,593.0269448346107,,2523.129811595592,11.669470067671305,508.3128863470415,1.1797175195632619,50.14055608997546,110.50792485639091,19.998920917317303,0.04764076703348663,0.5101241802347427,1.423455795712723,26.211257225048726,0.1953287545112581,10.113815818872455,20.57608491411423,3.480205536983708,76.91118299479614,2.8450347784570145,56.602328945878696,5.245784303224259,1.6920029893725754,3.2841657852533968,460.28578517053455,12.85810468618943,1.6324617898148557,,10.00371657935025,11.770263732029452,46.01265031761919,10.714481934246797
1757,"Sauce, tomato",100.0,765.2218947397942,0.4927612690739263,521.9215221591274,5.707436710272679,426.5905495526431,0.8601676419300451,0.0028176615591024023,152.1621145249464,62.447393992787724,1.9356850735868711,2.073391038176819,2.5237797300445557,3.568553794983691,0.001423154938796977,76.55861507412708,2.8510541328916115,1.0713452275137552,112.83669906737487,24.42168807987166,4.542486498890931,2.358681428137418,25.768623285090065,6.503671233065692,30.322058381580742,3.7168217676560316,0.7819594950594458,2.409422827974922,6.0671454723525935,24.3902383707035,20.73296270319687,6.521157347611811
631,"Topper, lasagne, baked",100.0,531.508297966843,0.6063482729985747,829.5845449329449,9.894950967310294,199.02749113796224,2.486019907627912,0.13636892460831618,3.897616832664305,41.316175750680465,0.6274777488110708,1.139880859953262,0.9002140280932418,11.772696371458668,0.0351538094788418,64.62744439211099,0.7636974777306202,1.8405407883196157,109.31852968107255,7.254378601274734,19.28688859900527,4.898834554258643,17.090824153406025,10.759193988576964,204.23887851110553,10.612168458890421,0.22101286515563973,,0.6891769452522843,16.099593617556682,50.61716631961632,4.817934975857305
850,"Beef salad, Thai, takeaway",100.0,783.475117367482,,517.7232859461033,0.6717437328736927,329.41178172208186,1.4709034109951116,2.6729873571785334,10.60123513837101,66.14395787183733,2.103731739605025,0.939457350122271,2.0051769731547657,13.039829828798961,1.3940783636544687,72.56459570865691,2.1212909855056794,2.0481360481843085,194.0406173780642,8.384128159818612,1.1512523888508603,0.27708143003313435,2.1464770157228212,8.087189798169952,46.812397721159385,52.42035071461561,0.8868811752110006,,2.7830841799172377,1.314439037417257,22.185431843384404,3.3840280388376685
1692,"Mincemeat, fruit, Christmas",100.0,286.6479342743395,1.3691755258964895,1365.5114086103072,8.049296272513509,458.87935455011063,1.122497937583883,13.854965092067834,360.5290565218155,20.050176215225747,5.238580236223249,1.62862780342121,6.595501458989224,3.010439666781296,0.7672608714717173,30.484264775249123,0.42765289812043694,2.1354130675737664,248.72717684710113,43.45448034499197,61.828275593446094,1.9995308637038107,34.41778042555487,8.900471120559134,0.4849538484576428,19.10373340139968,1.0517175599127497,0.42217685558694373,2.5216864159930035,23.2299528310944,30.92972436283174,1.7752124816756036
1686,"Dip, guacamole",100.0,184.18053513773137,,1184.6631041805097,7.139744087673159,260.69200808034725,1.9352392482445464,28.48663590783824,131.6354670393632,81.36207928608727,1.8738912026439398,0.43488855991947417,2.2053931403117475,0.8271799694896009,0.3582220756989206,66.44844363147965,0.6268483333043868,2.6459077974204614,127.59588855834198,3.95377714295663,24.59435989229728,5.061082376639311,0.2991974644419999,3.869989615795993,81.56642408414736,43.63016781980362,0.08713156771705208,,2.391402987606212,7.218464301734619,57.86812538849988,6.482876330012896
2028,"Broccoli, boiled, drained, no salt added",100.0,6.306243162635795,,53.01204663224584,1.9714405346680024,108.6889507304606,1.9608142220218323,1.898795797139971,674.8109292272264,3.869114775951102,1.1260009329641658,0.1919989095944024,0.5967327676903262,5.600608705988735,0.4867220780781152,88.71066488142566,0.10019333493042754,2.6985469665197335,205.97202867680704,6.950008233420163,4.09252679919895,5.588236275410032,9.00113021266057,51.39509938027156,131.40651821726362,11.809121104298566,0.024206902605501457,,3.365112607798576,1.3669833976820702,25.93111789035124,4.646209775079826
679,"Cheese, cream",100.0,333.0840199206881,,1609.868934645142,3.618669475772665,177.6695124523903,1.428229615628321,34.484340026581215,669.8642337223428,36.960786419842535,0.02518313786768489,0.4010704701725737,0.6042149066961859,6.320583172094263,0.04660175755354217,48.01473785505877,0.7163948118857961,0.07461938821973438,517.8256413558526,10.68868631484407,61.52977872847359,2.36714793951965,2.334774044911983,1.245638327154116,220.5131808318216,96.21182342303767,0.44204872153235186,,2.5934389850812316,17.70474478816791,127.98810323450557,1.6417767791837319
684,"Cheese, feta, from cows' milk, reduced fat",100.0,1225.37931847877,1.5663661805082927,288.0992162015575,7.014794373994865,160.9584324522126,2.9099508542943484,3.3525931818457724,9.443232766035372,9.138941491635002,0.6045954978997465,0.06336319797411348,3.8975328688659547,20.120945124714975,0.022292776236855105,78.76617979408334,2.5083624150659567,1.4965402765446283,14.395193222367176,1.0707777145590665,20.442980852415864,2.1811594721463727,7.384381770340841,20.374101253841324,233.83254089860347,14.212516233019478,0.8566788469873399,1.0298182381448722,4.922141569298341,15.315533369099642,313.1115287098195,3.882724407118209
1797,"Prawn, king, flesh, cooked",100.0,452.77771084569395,0.9632735288236347,470.8231045936399,1.7034995911605417,142.72526255286047,3.2107614390434094,4.4073302359218065,39.12580598375409,8.47380211854837,0.2556635985895961,0.21367351689443642,1.1474696252931635,23.25475276184432,0.8848282025041444,92.16305441026239,0.7489113729193639,1.0771379516566233,200.0148220923139,4.986681160734013,6.415043362114286,0.21217013917316602,0.7424662112715675,5.856911493565484,164.25357347618038,156.85405389462855,0.06259798910148195,1.4706327167338382,2.1321523061768164,39.74673371403733,87.17356718214947,7.900857402753585
1608,Vinegar,100.0,135.33656612947095,1.7181612260159125,158.3792779783035,3.4870228085832613,44.75192056641149,1.402496932103629,0.5651120087070881,109.56147337186395,14.725079021417594,1.5267070180850408,1.4535183707835937,0.5716154177705863,1.6097176429923352,0.926590112275942,96.13198725980133,1.441329664332535,0.6862115176015261,61.77386830210383,13.418141192225157,8.26987756827519,2.2598081459390307,0.3290828580618521,13.920201750395929,94.4684971899803,13.092312398508335,0.24765709910870382,1.1803602403298323,0.24256151826339623,1.3281527855843076,12.69376591969121,2.922634248255209
233,"Sherry, sweet",100.0,139.71587620917114,2.3994792509158356,479.3234098936838,7.260668317038951,176.70733143356966,2.6705576637518726,1.4888490622346526,25.476677035659065,6.179950581071167,0.9643712234511772,0.8045078438653531,4.1164363021307375,2.0047045846017606,1.2451216362478552,84.50987849129109,1.877522274688573,3.6298851818132154,47.010297593354956,15.839852512375062,8.983198868051085,0.6658945617577999,5.042070218093448,1.2070090071165127,3.0693602712638555,26.920780918535964,0.23046177701854537,2.0581397366419303,4.230248402272579,5.534065351820367,14.955930755982457,4.415328765218703
1017,"Margarine, light, polyunsaturated, 50% fat, Flora, fortified",100.0,333.58538904518684,16.12822346168115,1952.480588904091,9.046991823941886,36.54423525236126,1.7268330991095224,47.944370999882054,2.1913187424302087,47.2724658447113,1.0432914803423128,1.2331181285906017,2.09019451103915,7.69790497387879,0.02660744683178782,22.316219333894573,23.887440078185882,17.757407805886594,1157.5402792483812,3.453112100759314,16.63317490910979,3.7208185805109633,4.519280978574865,5.113633430678767,8.43062647174958,17.41922607461925,0.16591520783516733,2.24172967545414,20.1978812423662,19.51387916997356,53.80262568820633,3.7268153427591324
1388,"Chicken, drumstick, flesh, grilled",100.0,307.7121045204721,4.895507377957575,740.5680836072145,6.750917774388703,338.7062181524505,3.8155180145423397,10.649560407047716,75.94095894175992,27.067398620197043,1.6200155567355292,0.6228469168250854,2.887530700079175,28.907792895163826,0.39539146280622595,82.50324934747191,3.0888459956314156,0.3754105190407771,123.99955678678263,0.04294378347293873,72.19323719890853,1.894445351057743,3.2492111415295275,6.086644361353721,269.5842779630119,127.47687688036166,0.8429329420534115,0.6515989553442288,4.7171150192295155,47.32906023042723,56.838881490356385,5.739883175617651
1883,"Soup, lentil & vegetables, heated, Wattie's",100.0,595.2332960296409,,103.7538660638929,6.02657893054438,96.938478089914,0.1428536142321814,0.49162138696164304,187.02211802725023,13.955375962086402,0.14180757119748266,1.56348060259413,1.7804935802383701,8.35671766406003,1.0660916418379733,89.28461248472689,1.3204069500878597,1.0100828411598164,75.25717490161162,1.1834830148130169,49.52559627347613,4.953853276381603,5.539373633642732,14.57631013110366,43.067496689238425,54.54533126579488,0.48808641551580895,,1.5424316681057157,24.929788857019012,22.36701425177862,2.478968331018688
2126,"Kumara, Owairaka Red, flesh, boiled, drained, no salt added",100.0,43.20906059134701,2.729200839821787,256.07856597303817,11.466577668956214,456.23297204630154,0.37924108209150575,1.732975929554024,6.487811709132416,3.7097209272939153,1.086796655440512,0.5647581167174549,3.953754857714624,1.877897426057998,0.677428429650796,84.4150283897274,1.9958274113445436,0.37028982801137206,200.36325820220688,1.0337918496969136,12.573279354087392,3.1548156000544103,7.48435938394519,39.406202914723124,100.01279624114588,16.083341866102778,0.8115025151737758,0.48133004804415613,1.5871758773707956,12.560992800132283,20.211097508758016,2.0593550108884418
1526,"Ham, sliced",100.0,1577.7797655151628,2.4362775188558663,352.23435589555834,7.834656168249589,169.5473890181318,2.9899443302762485,6.148518694683466,116.5680245728028,3.2754380052850003,0.6923990397979846,0.919085661379181,2.886408031910849,22.021836807682533,1.343949222623345,74.04783513221017,4.045450636173692,0.09302677435891515,0.008368392871511973,1.3607893110581806,15.236058324041839,2.5566839916546056,11.464911631806135,14.832543322360609,211.02694430888255,27.702247545023802,2.0236815514190973,0.7446062319016841,0.5997807777343733,29.118235714847216,11.503599365831308,4.794669558221302
2052,"Cannellini bean, canned in brine, drained",100.0,366.0304437288952,1.7532135250188268,315.91501913559716,3.082671119362905,262.89846709841294,0.04268383140200405,1.4189450505556294,1.5893254543737336,28.243616136410765,1.6127910646235464,0.22344923535903508,4.143931294219246,8.713290453597688,1.2603514009355279,76.20740049723912,1.7142852871498224,0.9084079142436029,22.471240420481227,3.1287900561431816,91.21432284262153,9.90219610591351,7.819309557741576,0.15047617263217195,82.82622345581969,14.423474011225354,1.6197767953658133,0.5707341054878496,1.8271381058538503,2.3588489344052683,68.4895243126853,3.46917951068548
357,"Juice concentrate, blackcurrant, frozen",100.0,120.74427508162793,5.290913125761,740.8402425767822,0.5000933071869054,1302.7249943873867,1.0281140624882408,14.830993768643943,1.7578375546437686,26.424948526283146,4.629863872563296,0.2676746841459875,1.2034832849805046,1.7465343542330865,1.1343555642033518,24.65102008197443,2.456723435922927,2.2356843587517523,219.17600726825992,30.54967574908867,96.87161001050762,4.995250917927212,38.72219980226952,477.9114633149375,115.71015512016001,7.319248074388744,0.21875850553438725,0.059517517763095856,3.458168602110528,22.739477058519018,100.2097839847208,1.0621404197030175
640,"Yoghurt, soy",100.0,151.2823477509259,,402.883472804751,15.389499784732354,127.6289477453119,2.8168823834395598,5.649519580786642,44.81935131193387,169.89853897525126,9.819273780192344,0.016160497189239655,3.0996123549410806,5.611883218345312,1.4090974764152335,70.65612727415575,5.446320525527916,2.5049205623604234,29.94051458809841,2.9975009728190773,57.7631758365525,0.6950172642051127,19.82720459688773,3.909428927739407,98.11745479301416,30.21655529413839,0.44095015238943847,,5.172144200843254,3.3985620384253794,130.81841463261387,5.410092283054208
2286,"Tomato, sun-dried",100.0,1963.8811240579187,,1128.981625676838,21.35944832025564,3325.7992310633226,4.102466877135512,4.707488909886204,414.190926044789,69.68453888135922,11.937279283026285,1.900981657379961,3.8875720510357117,16.588404022532174,2.025510126108621,21.689258855008127,3.829395637405276,3.8058829306362005,22.800709256547947,26.664769113565892,54.84527161533066,10.648982290029673,45.01839002639133,44.160888956281774,389.2238749833176,0.4540796317220733,1.4066998224763263,,0.648060830464481,18.841661214305212,84.44988936288993,10.08334195065876
1806,"Shrimp, canned, drained",100.0,1044.046508417123,,242.87350948507802,0.31662362361437063,159.95491033586418,1.9471330681338135,5.8267042703045355,64.54857708565162,0.7224179989523662,6.26407303276818,0.571807769492419,0.29093239019201045,13.44865088596288,0.2875495649623104,75.92039743026953,1.038003179437469,0.7361104405443427,112.3568478602425,0.817889846853553,21.73318411537923,2.73191412519003,9.831874129169307,4.347100415500014,157.06276457809935,155.5887357024373,0.46869534633671467,,1.4999762967889025,82.16099924027397,136.52948197169866,0.08658512784212302
1109,"Snapper, flesh, deep fried",100.0,52.00886899443956,0.47148732182640807,663.48977334689,6.1165490989845015,684.648240461192,1.4859825039744192,4.773485424180107,121.29526099749617,81.89536072921754,1.0335208135729654,0.39992383967673084,6.560247833036311,22.728318508896162,0.5139908591600751,57.4698456986892,3.532289009073458,8.460179660145258,128.19851674539973,9.135157889787699,11.188518502323209,1.566636215934229,10.429546299578474,4.532926427699863,347.323293842392,94.06905898851741,1.0512308490652613,0.5287740116621643,2.4513872657391085,99.1320448155794,17.702717862254275,10.359341595830411
